jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url
24,SIKORSKA Wiktoria,POL,True,F,0,0,0,0,6,0.0,0:00,0.0,0:00,2,0:00,0,0:00,4,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
12,POSTEL Zofia,POL,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
14,BARAN Zuzanna,POL,True,F,0,0,0,2,3,0.0,0:00,0.0,0:00,0,0:00,3,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
18,PATLA Vanessa,POL,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
19,TALANDA Ida,POL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
22,BARAN Karolina,POL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
4,BLASZKOW Maja,POL,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
7,ZABORSKA Katarzyna,POL,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
11,KOT Anna,POL,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
13,ZYLA Justyna,POL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
21,KOPCIARA Alicja,POL,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
6,KOBUS Alicja,POL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
9,SOWA Alicja,POL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
17,KEDRA Wiktoria,POL,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
1,GRZYBOWSKA Helena,POL,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
20,HARANCZYK Natalia,POL,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
8,PEDERSEN Lotte,NOR,False,F,0,1,1,2,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
9,HAUKALI Rebekka,NOR,False,D,1,0,1,0,4,0.0,0:00,0.0,0:00,0,0:00,4,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
10,GUNDERSEN Silje,NOR,False,F,0,0,0,0,4,0.0,0:00,0.0,0:00,1,0:00,0,0:00,3,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
11,TRONDSDOTTER Ronja Tyra,NOR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
13,PEDERSEN Mari,NOR,False,D,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
2,TILLMAN Iben,NOR,False,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
5,KASPERSEN Andrea,NOR,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
6,NYBERG Tea,NOR,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
12,HOVDA Bea,NOR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
19,FURSETH Christina,NOR,False,F,0,1,1,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
3,DIDRIKSEN Hannah Elise,NOR,False,F,0,0,0,2,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
4,KURAAS Thea,NOR,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
15,ANDERSEN Susanne,NOR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
16,SMEFJELL Guro,NOR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
18,JOHANSEN Silje,NOR,False,F,0,0,0,0,4,0.0,0:00,0.0,0:00,2,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
7,STENDAHL Eirin,NOR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
14,NODELAND Ina,NOR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
17,KRISTENSEN Jenni,NOR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
1,EKLE Kaja,NOR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
20,GLASO Tiril Sofie,NOR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14861/3-pol-vs-nor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14861/3-pol-vs-nor
8,BEAL Lucy,GBR,True,D,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
12,PORTER Elouise,GBR,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
18,JONES Alice,GBR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
22,WALSH Lydia,GBR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
23,MORRISON Kaitlyn,GBR,True,F,0,0,0,2,3,0.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
2,CAMPBELL Sophie,GBR,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
3,WALLACE Ellie,GBR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
4,TAYLOR Jessie,GBR,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
11,WAKELING Ellie,GBR,True,D,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
19,TAIT Kiana,GBR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
5,HARRIS Emily,GBR,True,F,1,0,1,0,6,1.0,0:00,0.0,0:00,0,0:00,3,0:00,3,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
13,HEADLAND Chloe,GBR,True,F,0,0,0,0,5,1.0,0:00,0.0,0:00,2,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
14,GARBETT Grace,GBR,True,F,0,1,1,2,2,1.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
15,NEEDHAM-POTTS Chloe,GBR,True,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
16,BURTON Megan,GBR,True,D,0,0,0,2,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
10,MITCHELL Megan,GBR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
17,FOY Mirren,GBR,True,F,0,0,0,6,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
21,JACKSON Chamonix,GBR,True,F,0,0,0,2,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
1,NICHOLS Emma,GBR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
25,HOWARD Ella,GBR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
9,KANG Nara,KOR,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
18,CHOI Sieun,KOR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
22,SONG Yunha,KOR,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
23,KWAK Seohyung,KOR,False,D,0,0,0,0,5,-1.0,0:00,0.0,0:00,2,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
24,LEE Sojung,KOR,False,D,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
5,KANG Sihyun,KOR,False,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
11,KIM Dowon,KOR,False,D,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
12,PARK Jiyoung,KOR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
19,LEE Eunji,KOR,False,F,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
21,YOO Seoyoung,KOR,False,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
2,PARK Minae,KOR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
3,SHIM Seoyoung,KOR,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
7,SHIN Seoyoon,KOR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
14,AN Robyn Nahyun,KOR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
16,WOO Seungmin,KOR,False,F,0,0,0,2,2,0.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
10,KANG Eunbi,KOR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
13,KIM Soojung,KOR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
1,HUH Eun-Bee,KOR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
25,JANG Inhye,KOR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14862/4-gbr-vs-kor,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14862/4-gbr-vs-kor
8,PEDERSEN Lotte,NOR,True,F,0,0,0,0,7,-1.0,0:00,0.0,0:00,3,0:00,2,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
9,HAUKALI Rebekka,NOR,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
10,GUNDERSEN Silje,NOR,True,F,0,1,1,0,6,-1.0,0:00,0.0,0:00,1,0:00,2,0:00,3,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
11,TRONDSDOTTER Ronja Tyra,NOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
13,PEDERSEN Mari,NOR,True,D,0,0,0,0,5,-1.0,0:00,0.0,0:00,0,0:00,4,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
2,TILLMAN Iben,NOR,True,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
5,KASPERSEN Andrea,NOR,True,F,1,0,1,0,8,0.0,0:00,0.0,0:00,3,0:00,2,0:00,3,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
6,NYBERG Tea,NOR,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
12,HOVDA Bea,NOR,True,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
19,FURSETH Christina,NOR,True,F,0,0,0,4,6,0.0,0:00,0.0,0:00,0,0:00,5,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14863/5-nor-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14863/5-nor-vs-chn
