jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url,ts_4,tot_4,ts_5,tot_5
6,VUCUREVIC Nemanja,SRB,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
9,NOVAKOVIC Ugljesa,SRB,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
17,PODUNAVAC Pavle,SRB,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
18,PUSAC Milos,SRB,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
22,SUBOTIC Srdjan,SRB,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
2,ANIC Ivan,SRB,True,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
8,POPOVIC Mateja,SRB,True,F,0,0,0,0,2,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
10,SPANJEVIC Andrija,SRB,True,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
11,DUMIC Mirko,SRB,True,F,0,0,0,0,3,-3.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
15,DRAGOVIC Marko,SRB,True,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
3,MLADENOVIC Marko,SRB,True,D,0,0,0,2,0,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
7,PUSAC Nikola,SRB,True,D,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
13,RACIC Andrija,SRB,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
19,GRKOVIC Dusan,SRB,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
23,MITROVIC Igor,SRB,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
5,TOMASEVIC Danilo,SRB,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
12,PEJCIC Lazar,SRB,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
14,SAVIC Vuk,SRB,True,D,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
21,JANKOVIC Dusan,SRB,True,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
24,KRAVLJANAC Vuk,SRB,True,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
1,BEATON Neil Nebojsa,SRB,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
25,RANKOVIC Arsenije,SRB,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
16,HITOSATO Shigeki,JPN,False,F,0,1,1,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
19,NAKAJIMA Shogo,JPN,False,F,0,2,2,2,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
20,OTSU Yusei,JPN,False,D,0,0,0,0,0,3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
26,HIRANO Yushiroh,JPN,False,F,3,0,3,0,6,1.0,0:00,0.0,0:00,0,0:00,5,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
27,DENIS Simon,JPN,False,D,0,2,2,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
4,MINOSHIMA Keigo,JPN,False,D,0,2,2,0,8,1.0,0:00,0.0,0:00,5,0:00,2,0:00,1,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
10,HALLIDAY Jiei,JPN,False,D,0,0,0,0,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
11,OTSU Kosuke,JPN,False,F,0,0,0,0,6,0.0,0:00,0.0,0:00,1,0:00,3,0:00,2,0:00,https://www.iihf.com//en/events/2022/wmib/gamecenter/statistics/29755/1-srb-vs-jpn,https://www.iihf.com//en/events/2022/wmib/gamecenter/playbyplay/29755/1-srb-vs-jpn,,,,
