jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url
38,POULSEN Morten,DEN,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
40,JENSEN Jesper,DEN,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
63,RUSSELL Patrick,DEN,True,F,1,0,1,0,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
30,SOGAARD Mads,DEN,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
32,DAHM Sebastian,DEN,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
7,PRETNAR Klemen,SLO,False,D,0,1,1,0,2,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
11,KOPITAR Anze,SLO,False,F,0,1,1,2,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
13,DROZG Jan,SLO,False,F,1,0,1,0,6,0.0,0:00,0.0,0:00,1,0:00,2,0:00,3,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
14,PODLIPNIK Matic,SLO,False,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
55,SABOLIC Robert,SLO,False,F,0,0,0,2,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
4,MAGOVAC Aleksandar,SLO,False,D,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
8,JEGLIC Ziga,SLO,False,F,0,2,2,2,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
15,GREGORC Blaz,SLO,False,D,0,2,2,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
26,URBAS Jan,SLO,False,F,1,0,1,0,4,1.0,0:00,0.0,0:00,0,0:00,0,0:00,4,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
91,VERLIC Miha,SLO,False,F,1,0,1,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
18,OGRAJENSEK Ken,SLO,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
24,TICAR Rok,SLO,False,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
44,LOGAR Miha,SLO,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
76,CEPON Kristjan,SLO,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
92,KURALT Anze,SLO,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
12,SIMSIC Nik,SLO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
17,PAVLIN Ziga,SLO,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
19,PANCE Ziga,SLO,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
45,MAVER Luka,SLO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
88,ZAJC Miha,SLO,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
32,KROSELJ Gasper,SLO,False,GK,0,0,0,2,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
35,GRACNAR Luka,SLO,False,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27521/1-den-vs-slo,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27521/1-den-vs-slo
5,OH Ingyo,KOR,True,D,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
11,KIM Kisung,KOR,True,F,1,0,1,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
19,KIM Sangwook,KOR,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
27,AHN Jin Hui,KOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
61,LEE Don Ku,KOR,True,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
12,SONG Hyeongcheol,KOR,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
17,SHIN Sanghoon,KOR,True,F,0,1,1,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
58,NAM Heedoo,KOR,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
87,CHO Minho,KOR,True,F,0,0,0,2,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
96,SHIN Sangwoo,KOR,True,F,0,1,1,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
3,JEE Hyoseok,KOR,True,D,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
29,LEE Jong Min,KOR,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
35,SHIN Hyung Yun,KOR,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
63,PARK Jin Kyu,KOR,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
82,CHOI Jin Woo,KOR,True,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
6,JUNG Jonghyun,KOR,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
7,PARK Sang Jin,KOR,True,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
8,KIM Geon Woo,KOR,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
9,JEON Jungwoo,KOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
88,LEE Je Hui,KOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
1,DALTON Matt,KOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
46,HWANG Hyun Ho,KOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
4,JOHANNESEN Johannes,NOR,False,D,0,0,0,0,5,-1.0,0:00,0.0,0:00,2,0:00,2,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
8,TRETTENES Mathias,NOR,False,F,0,1,1,0,6,1.0,0:00,0.0,0:00,2,0:00,2,0:00,2,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
9,LILLEBERG Emil,NOR,False,D,0,0,0,0,4,1.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
13,OLDEN Sondre,NOR,False,F,0,1,1,0,3,1.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
36,ZUCCARELLO Mats,NOR,False,F,0,0,0,0,4,1.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
5,LESUND Erlend,NOR,False,D,1,0,1,0,3,3.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
17,ESPELAND Stefan,NOR,False,D,1,1,2,0,2,2.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
40,OLIMB Ken Andre,NOR,False,F,1,1,2,0,3,2.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
46,OLIMB Mathis,NOR,False,F,0,0,0,0,3,1.0,0:00,0.0,0:00,0,0:00,3,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
51,ROSSELI OLSEN Mats,NOR,False,F,0,1,1,0,1,2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
27,MARTINSEN Andreas,NOR,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
43,KROGDAHL Max,NOR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
49,KAASASTUL Christian,NOR,False,D,0,1,1,0,2,1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
85,HAGA Michael,NOR,False,F,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
93,VALKVAE OLSEN Thomas,NOR,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
11,SOLEM Samuel,NOR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
18,LINDSTROM Tobias,NOR,False,F,1,0,1,0,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
19,SALSTEN Eirik,NOR,False,F,0,0,0,0,2,1.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
21,ROKSETH Daniel,NOR,False,D,0,0,0,0,3,0.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
22,ROYMARK Martin,NOR,False,F,0,0,0,2,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
33,HAUKELAND Henrik,NOR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/statistics/27522/2-kor-vs-nor,https://www.iihf.com//en/events/2022/ogqmf/gamecenter/playbyplay/27522/2-kor-vs-nor
