jersey_number,name,team,home,pos,sog,ga,svs,svs%,statistics_url,game_url
1,HE Siye,CHN,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6304/1-chn-vs-lat,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6304/1-chn-vs-lat
25,WANG Yuqing,CHN,True,GK,9,0,9,100.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6304/1-chn-vs-lat,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6304/1-chn-vs-lat
1,APSITE Kristiana,LAT,False,GK,60,2,58,96.67,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6304/1-chn-vs-lat,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6304/1-chn-vs-lat
20,TETINA Evija,LAT,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6304/1-chn-vs-lat,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6304/1-chn-vs-lat
1,DAAMS Lisa,NED,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6305/2-ned-vs-kor,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6305/2-ned-vs-kor
20,ZIJLSTRA Nadia,NED,True,GK,27,2,25,92.59,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6305/2-ned-vs-kor,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6305/2-ned-vs-kor
1,HUH Eun-Bee,KOR,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6305/2-ned-vs-kor,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6305/2-ned-vs-kor
20,HAN Dohee,KOR,False,GK,33,5,28,84.85,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6305/2-ned-vs-kor,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6305/2-ned-vs-kor
1,SASS Martyna,POL,True,GK,31,3,28,90.32,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6306/3-pol-vs-kaz,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6306/3-pol-vs-kaz
20,KOSINSKA Agata,POL,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6306/3-pol-vs-kaz,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6306/3-pol-vs-kaz
20,DMITRIEVA Daria,KAZ,False,GK,15,4,11,73.33,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6306/3-pol-vs-kaz,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6306/3-pol-vs-kaz
25,SHYOKOLOVA Arina,KAZ,False,GK,12,1,11,91.67,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6306/3-pol-vs-kaz,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6306/3-pol-vs-kaz
1,HUH Eun-Bee,KOR,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6307/4-kor-vs-chn,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
20,HAN Dohee,KOR,True,GK,29,5,24,82.76,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6307/4-kor-vs-chn,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
1,HE Siye,CHN,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6307/4-kor-vs-chn,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
25,WANG Yuqing,CHN,False,GK,19,2,17,89.47,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6307/4-kor-vs-chn,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6307/4-kor-vs-chn
20,DMITRIEVA Daria,KAZ,True,GK,48,2,46,95.83,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6308/5-kaz-vs-ned,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6308/5-kaz-vs-ned
25,SHYOKOLOVA Arina,KAZ,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6308/5-kaz-vs-ned,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6308/5-kaz-vs-ned
1,DAAMS Lisa,NED,False,GK,17,1,16,94.12,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6308/5-kaz-vs-ned,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6308/5-kaz-vs-ned
20,ZIJLSTRA Nadia,NED,False,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6308/5-kaz-vs-ned,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6308/5-kaz-vs-ned
1,APSITE Kristiana,LAT,True,GK,52,1,51,98.08,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6309/6-lat-vs-pol,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6309/6-lat-vs-pol
20,TETINA Evija,LAT,True,GK,0,0,0,0.0,https://www.iihf.com//en/events/2019/wwib/gamecenter/statistics/6309/6-lat-vs-pol,https://www.iihf.com//en/events/2019/wwib/gamecenter/playbyplay/6309/6-lat-vs-pol
