jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url
6,SOSE Amila,BIH,True,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
9,MULAZIMOVIC Hana,BIH,True,F,0,0,0,0,6,1.0,0:00,0.0,0:00,1,0:00,3,0:00,2,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
11,VIDEN Nada,BIH,True,D,0,1,1,0,2,1.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
15,KAPIC Irma,BIH,True,F,2,0,2,0,11,2.0,0:00,0.0,0:00,3,0:00,4,0:00,4,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
21,SOPOVIC Emina,BIH,True,F,0,1,1,0,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
2,KARAMEHMEDOVIC Ema,BIH,True,F,1,1,2,0,4,2.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
5,HODZIC Nejra,BIH,True,D,0,1,1,2,0,3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
7,MULIC Neira,BIH,True,F,2,0,2,2,3,2.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
10,KRUPALIJA Emina,BIH,True,F,0,0,0,2,5,2.0,0:00,0.0,0:00,2,0:00,2,0:00,1,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
19,HANIC Majda,BIH,True,F,0,1,1,0,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/statistics/32458/1-bih-vs-isr,https://www.iihf.com//en/events/2022/wwiiib/gamecenter/playbyplay/32458/1-bih-vs-isr
